,Número,Año Cuenta Pública,Espacio público,Densidad poblacional,Tratamiento de aguas residuales,Tasa de homicidios,Superﬁcie destinada a vías,Participación electoral,MONTO_MODIFICADO,MONTO_COMPROMETIDO,MONTO_PAGADO,MONTO_EJERCIDO,MONTO_APROBADO,es_peña,desaparecido_bool
4376,1186,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4377,1186,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,True
4378,1186,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4379,1186,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,False
4380,1186,2020,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,52559162734.03984,28209247995.48006,19625184030.35003,20238165329.19003,53144026185.38006,False,False
4381,1187,2014,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,708214992.1500002,697768982.67,697294069.11,697766069.9499999,691349607.38,True,False
4382,1187,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,True
4383,1187,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4384,1187,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4385,1187,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4386,1187,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,True
4387,1187,2020,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,52559162734.03984,28209247995.48006,19625184030.35003,20238165329.19003,53144026185.38006,False,False
4388,1188,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4389,1188,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4390,1188,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,True
4391,1188,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4392,1188,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,False
4393,1189,2014,77.32,26.16,9.16,67.61,46.91,54.035,25836402081.920002,25798209406.33,25672262432.049995,25775229261.32,24433968111.379993,True,True
4394,1189,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4395,1189,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4396,1189,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4397,1189,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4398,1190,2014,77.32,26.16,9.16,67.61,46.91,54.035,25836402081.920002,25798209406.33,25672262432.049995,25775229261.32,24433968111.379993,True,True
4399,1190,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4400,1190,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4401,1190,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,True
4402,1190,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4403,1190,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,False
4404,1190,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4405,1191,2014,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,5970577243.320002,5942743264.170002,5942442854.540003,5942444959.5700035,5799367439.05,True,False
4406,1191,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,True
4407,1191,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4408,1191,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4409,1191,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4410,1191,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,False
4411,1191,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4412,1192,2014,77.32,26.16,9.16,67.61,46.91,54.035,25836402081.920002,25798209406.33,25672262432.049995,25775229261.32,24433968111.379993,True,True
4413,1192,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4414,1192,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4415,1192,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4416,1192,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4417,1192,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,False
4418,1192,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4419,1193,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4420,1193,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4421,1193,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4422,1193,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4423,1193,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,False
4424,1193,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4425,1194,2014,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,25705518488.709995,22653077999.489983,22645335853.04998,22645335853.04998,25843255843.39,True,True
4426,1194,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4427,1194,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4428,1194,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4429,1194,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4430,1194,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4431,1194,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4432,1195,2014,77.32,26.16,9.16,67.61,46.91,54.035,25836402081.920002,25798209406.33,25672262432.049995,25775229261.32,24433968111.379993,True,True
4433,1195,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4434,1195,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4435,1195,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
4436,1195,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4437,1195,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4438,1196,2014,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,35116146188.31993,35110128291.81994,35109682051.65994,35110128291.81994,34263294296.130116,True,False
4439,1196,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4440,1196,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4441,1196,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4442,1196,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4443,1196,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4444,1196,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4445,1197,2014,77.32,26.16,9.16,67.61,46.91,54.035,25836402081.920002,25798209406.33,25672262432.049995,25775229261.32,24433968111.379993,True,True
4446,1197,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4447,1197,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4448,1197,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4449,1197,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4450,1197,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4451,1198,2014,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,25705518488.709995,22653077999.489983,22645335853.04998,22645335853.04998,25843255843.39,True,False
4452,1198,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4453,1198,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4454,1198,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4455,1198,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4456,1198,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4457,1199,2014,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,9334965497.879995,8224927411.739999,8144580783.6100025,8146613907.160002,8448952869.900002,True,False
4458,1199,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4459,1199,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4460,1199,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4461,1199,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4462,1199,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4463,1200,2014,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,35116146188.31993,35110128291.81994,35109682051.65994,35110128291.81994,34263294296.130116,True,False
4464,1200,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4465,1200,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4466,1200,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4467,1200,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4468,1200,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4469,1201,2014,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,35116146188.31993,35110128291.81994,35109682051.65994,35110128291.81994,34263294296.130116,True,True
4470,1201,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4471,1201,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4472,1201,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4473,1201,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4474,1201,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4475,1202,2014,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,1381725900.7400002,1380273316.3600001,1369907209.99,1369907209.99,1381725900.7400002,True,False
4476,1202,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4477,1202,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4478,1202,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4479,1202,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4480,1202,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4481,1202,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4482,1203,2014,77.32,26.16,9.16,67.61,46.91,54.035,25836402081.920002,25798209406.33,25672262432.049995,25775229261.32,24433968111.379993,True,False
4483,1203,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,True
4484,1203,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4485,1203,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4486,1203,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4487,1203,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4488,1204,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4489,1204,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4490,1204,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4491,1204,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4492,1204,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4493,1204,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4494,1205,2014,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16001339243.13,15863383548.929998,15861057213.969997,15861057213.969997,16226256962.100002,True,True
4495,1205,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4496,1205,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4497,1205,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4498,1205,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4499,1205,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4500,1206,2014,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,93802841.19999999,90072550.63999999,3200000.0,90072550.63999999,93803970.88,True,False
4501,1206,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4502,1206,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4503,1206,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4504,1206,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
4505,1206,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4506,1206,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4507,1207,2014,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16001339243.13,15863383548.929998,15861057213.969997,15861057213.969997,16226256962.100002,True,False
4508,1207,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4509,1207,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4510,1207,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4511,1207,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4512,1207,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4513,1208,2014,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,455767768.6299999,444681457.4199998,440728899.89999974,441012999.89999974,444989400.0,True,False
4514,1208,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4515,1208,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4516,1208,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4517,1208,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,True
4518,1208,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
4519,1209,2014,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16001339243.13,15863383548.929998,15861057213.969997,15861057213.969997,16226256962.100002,True,False
4520,1209,2015,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,1068119889.1699998,1068119889.1699998,498345180.97999996,498345180.97999996,1067418662.1999999,True,False
4521,1209,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,True
4522,1209,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,True
4523,1209,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
4524,1209,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,False
4525,1209,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
4526,1210,2015,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,16179767749.199999,16020274100.539997,15983602452.179987,15983602452.179987,17059047961.899971,True,False
4527,1210,2016,33.12,30.83,86.735,70.89,80.255,52.34,3851696.0,3712924.919999999,3656185.1199999996,3712924.919999999,3851696.0,True,False
4528,1210,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
4529,1210,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
